lat,lon,h
21.5,119.5,17.604
21.5,119.51,17.602
21.5,119.52,17.601
21.5,119.53,17.6
21.5,119.54,17.6
21.5,119.55,17.6
21.5,119.56,17.601
21.5,119.57,17.603
21.5,119.58,17.605
21.5,119.59,17.608
21.5,119.6,17.611
21.5,119.61,17.615
21.5,119.62,17.619
21.5,119.63,17.623
21.5,119.64,17.628
21.5,119.65,17.632
21.5,119.66,17.637
21.5,119.67,17.642
21.5,119.68,17.647
21.5,119.69,17.652
21.5,119.7,17.658
21.5,119.71,17.665
21.5,119.72,17.672
21.5,119.73,17.68
21.5,119.74,17.689
21.5,119.75,17.7
21.5,119.76,17.71
21.5,119.77,17.722
21.5,119.78,17.734
21.5,119.79,17.747
21.5,119.8,17.76
21.5,119.81,17.772
21.5,119.82,17.785
21.5,119.83,17.797
21.5,119.84,17.809
21.5,119.85,17.821
21.5,119.86,17.832
21.5,119.87,17.844
21.5,119.88,17.855
21.5,119.89,17.867
21.5,119.9,17.88
21.5,119.91,17.893
21.5,119.92,17.908
21.5,119.93,17.923
21.5,119.94,17.94
21.5,119.95,17.959
21.5,119.96,17.979
21.5,119.97,18
21.5,119.98,18.022
21.5,119.99,18.045
21.5,120,18.068
21.5,120.01,18.091
21.5,120.02,18.114
21.5,120.03,18.137
21.5,120.04,18.158
21.5,120.05,18.179
21.5,120.06,18.199
21.5,120.07,18.219
21.5,120.08,18.238
21.5,120.09,18.256
21.5,120.1,18.274
21.5,120.11,18.292
21.5,120.12,18.311
21.5,120.13,18.331
21.5,120.14,18.352
21.5,120.15,18.374
21.5,120.16,18.397
21.5,120.17,18.422
21.5,120.18,18.448
21.5,120.19,18.475
21.5,120.2,18.503
21.5,120.21,18.532
21.5,120.22,18.562
21.5,120.23,18.592
21.5,120.24,18.623
21.5,120.25,18.654
21.5,120.26,18.684
21.5,120.27,18.715
21.5,120.28,18.747
21.5,120.29,18.779
21.5,120.3,18.811
21.5,120.31,18.844
21.5,120.32,18.878
21.5,120.33,18.914
21.5,120.34,18.95
21.5,120.35,18.988
21.5,120.36,19.026
21.5,120.37,19.065
21.5,120.38,19.104
21.5,120.39,19.143
21.5,120.4,19.181
21.5,120.41,19.218
21.5,120.42,19.253
21.5,120.43,19.286
21.5,120.44,19.317
21.5,120.45,19.345
21.5,120.46,19.371
21.5,120.47,19.394
21.5,120.48,19.415
21.5,120.49,19.434
21.5,120.5,19.453
21.5,120.51,19.471
21.5,120.52,19.49
21.5,120.53,19.511
21.5,120.54,19.533
21.5,120.55,19.559
21.5,120.56,19.587
21.5,120.57,19.619
21.5,120.58,19.655
21.5,120.59,19.694
21.5,120.6,19.736
21.5,120.61,19.781
21.5,120.62,19.828
21.5,120.63,19.876
21.5,120.64,19.924
21.5,120.65,19.972
21.5,120.66,20.019
21.5,120.67,20.065
21.5,120.68,20.108
21.5,120.69,20.15
21.5,120.7,20.19
21.5,120.71,20.228
21.5,120.72,20.264
21.5,120.73,20.3
21.5,120.74,20.335
21.5,120.75,20.37
21.5,120.76,20.406
21.5,120.77,20.442
21.5,120.78,20.48
21.5,120.79,20.519
21.5,120.8,20.559
21.5,120.81,20.6
21.5,120.82,20.641
21.5,120.83,20.682
21.5,120.84,20.723
21.5,120.85,20.763
21.5,120.86,20.8
21.5,120.87,20.836
21.5,120.88,20.869
21.5,120.89,20.899
21.5,120.9,20.926
21.5,120.91,20.951
21.5,120.92,20.974
21.5,120.93,20.995
21.5,120.94,21.015
21.5,120.95,21.035
21.5,120.96,21.056
21.5,120.97,21.078
21.5,120.98,21.101
21.5,120.99,21.127
21.5,121,21.156
21.5,121.01,21.188
21.5,121.02,21.222
21.5,121.03,21.26
21.5,121.04,21.299
21.5,121.05,21.341
21.5,121.06,21.383
21.5,121.07,21.426
21.5,121.08,21.469
21.5,121.09,21.511
21.5,121.1,21.552
21.5,121.11,21.59
21.5,121.12,21.626
21.5,121.13,21.658
21.5,121.14,21.688
21.5,121.15,21.716
21.5,121.16,21.74
21.5,121.17,21.762
21.5,121.18,21.783
21.5,121.19,21.802
21.5,121.2,21.821
21.5,121.21,21.84
21.5,121.22,21.859
21.5,121.23,21.881
21.5,121.24,21.905
21.5,121.25,21.932
21.5,121.26,21.963
21.5,121.27,21.998
21.5,121.28,22.037
21.5,121.29,22.081
21.5,121.3,22.131
21.5,121.31,22.185
21.5,121.32,22.244
21.5,121.33,22.309
21.5,121.34,22.377
21.5,121.35,22.451
21.5,121.36,22.528
21.5,121.37,22.61
21.5,121.38,22.696
21.5,121.39,22.785
21.5,121.4,22.878
21.5,121.41,22.974
21.5,121.42,23.075
21.5,121.43,23.179
21.5,121.44,23.287
21.5,121.45,23.399
21.5,121.46,23.515
21.5,121.47,23.635
21.5,121.48,23.758
21.5,121.49,23.885
21.5,121.5,24.013
21.5,121.51,24.143
21.5,121.52,24.272
21.5,121.53,24.401
21.5,121.54,24.526
21.5,121.55,24.647
21.5,121.56,24.762
21.5,121.57,24.868
21.5,121.58,24.965
21.5,121.59,25.051
21.5,121.6,25.124
21.5,121.61,25.185
21.5,121.62,25.233
21.5,121.63,25.267
21.5,121.64,25.288
21.5,121.65,25.296
21.5,121.66,25.293
21.5,121.67,25.28
21.5,121.68,25.258
21.5,121.69,25.229
21.5,121.7,25.194
21.5,121.71,25.155
21.5,121.72,25.113
21.5,121.73,25.069
21.5,121.74,25.024
21.5,121.75,24.979
21.5,121.76,24.934
21.5,121.77,24.889
21.5,121.78,24.846
21.5,121.79,24.802
21.5,121.8,24.76
21.5,121.81,24.718
21.5,121.82,24.676
21.5,121.83,24.634
21.5,121.84,24.592
21.5,121.85,24.551
21.5,121.86,24.511
21.5,121.87,24.472
21.5,121.88,24.434
21.5,121.89,24.398
21.5,121.9,24.364
21.5,121.91,24.333
21.5,121.92,24.304
21.5,121.93,24.279
21.5,121.94,24.256
21.5,121.95,24.235
21.5,121.96,24.218
21.5,121.97,24.202
21.5,121.98,24.188
21.5,121.99,24.174
21.5,122,24.162
21.5,122.01,24.149
21.5,122.02,24.136
21.5,122.03,24.122
21.5,122.04,24.108
21.5,122.05,24.092
21.5,122.06,24.075
21.5,122.07,24.057
21.5,122.08,24.038
21.5,122.09,24.018
21.5,122.1,23.999
21.5,122.11,23.979
21.5,122.12,23.96
21.5,122.13,23.941
21.5,122.14,23.924
21.5,122.15,23.909
21.5,122.16,23.895
21.5,122.17,23.883
21.5,122.18,23.874
21.5,122.19,23.867
21.5,122.2,23.863
21.5,122.21,23.861
21.5,122.22,23.863
21.5,122.23,23.867
21.5,122.24,23.875
21.5,122.25,23.885
21.5,122.26,23.899
21.5,122.27,23.915
21.5,122.28,23.935
21.5,122.29,23.957
21.5,122.3,23.982
21.5,122.31,24.009
21.5,122.32,24.039
21.5,122.33,24.07
21.5,122.34,24.103
21.5,122.35,24.137
21.5,122.36,24.172
21.5,122.37,24.208
21.5,122.38,24.245
21.5,122.39,24.282
21.5,122.4,24.319
21.5,122.41,24.356
21.5,122.42,24.393
21.5,122.43,24.43
21.5,122.44,24.467
21.5,122.45,24.504
21.5,122.46,24.541
21.5,122.47,24.578
21.5,122.48,24.615
21.5,122.49,24.651
21.5,122.5,24.688
21.51,119.5,17.614
21.51,119.51,17.613
21.51,119.52,17.612
21.51,119.53,17.611
21.51,119.54,17.61
21.51,119.55,17.61
21.51,119.56,17.611
21.51,119.57,17.612
21.51,119.58,17.614
21.51,119.59,17.617
21.51,119.6,17.62
21.51,119.61,17.624
21.51,119.62,17.628
21.51,119.63,17.633
21.51,119.64,17.637
21.51,119.65,17.642
21.51,119.66,17.647
21.51,119.67,17.653
21.51,119.68,17.658
21.51,119.69,17.665
21.51,119.7,17.671
21.51,119.71,17.679
21.51,119.72,17.687
21.51,119.73,17.695
21.51,119.74,17.705
21.51,119.75,17.716
21.51,119.76,17.727
21.51,119.77,17.738
21.51,119.78,17.751
21.51,119.79,17.763
21.51,119.8,17.775
21.51,119.81,17.788
21.51,119.82,17.8
21.51,119.83,17.812
21.51,119.84,17.823
21.51,119.85,17.834
21.51,119.86,17.845
21.51,119.87,17.856
21.51,119.88,17.867
21.51,119.89,17.878
21.51,119.9,17.891
21.51,119.91,17.904
21.51,119.92,17.918
21.51,119.93,17.933
21.51,119.94,17.95
21.51,119.95,17.969
21.51,119.96,17.989
21.51,119.97,18.01
21.51,119.98,18.032
21.51,119.99,18.054
21.51,120,18.077
21.51,120.01,18.1
21.51,120.02,18.123
21.51,120.03,18.145
21.51,120.04,18.167
21.51,120.05,18.188
21.51,120.06,18.207
21.51,120.07,18.227
21.51,120.08,18.245
21.51,120.09,18.263
21.51,120.1,18.281
21.51,120.11,18.3
21.51,120.12,18.318
21.51,120.13,18.338
21.51,120.14,18.359
21.51,120.15,18.381
21.51,120.16,18.405
21.51,120.17,18.43
21.51,120.18,18.456
21.51,120.19,18.484
21.51,120.2,18.512
21.51,120.21,18.542
21.51,120.22,18.572
21.51,120.23,18.603
21.51,120.24,18.634
21.51,120.25,18.665
21.51,120.26,18.697
21.51,120.27,18.729
21.51,120.28,18.761
21.51,120.29,18.794
21.51,120.3,18.827
21.51,120.31,18.861
21.51,120.32,18.896
21.51,120.33,18.932
21.51,120.34,18.969
21.51,120.35,19.007
21.51,120.36,19.046
21.51,120.37,19.085
21.51,120.38,19.124
21.51,120.39,19.162
21.51,120.4,19.2
21.51,120.41,19.236
21.51,120.42,19.271
21.51,120.43,19.303
21.51,120.44,19.332
21.51,120.45,19.358
21.51,120.46,19.382
21.51,120.47,19.404
21.51,120.48,19.423
21.51,120.49,19.441
21.51,120.5,19.457
21.51,120.51,19.474
21.51,120.52,19.492
21.51,120.53,19.51
21.51,120.54,19.531
21.51,120.55,19.555
21.51,120.56,19.583
21.51,120.57,19.614
21.51,120.58,19.648
21.51,120.59,19.686
21.51,120.6,19.728
21.51,120.61,19.772
21.51,120.62,19.818
21.51,120.63,19.865
21.51,120.64,19.913
21.51,120.65,19.961
21.51,120.66,20.008
21.51,120.67,20.054
21.51,120.68,20.098
21.51,120.69,20.14
21.51,120.7,20.181
21.51,120.71,20.219
21.51,120.72,20.257
21.51,120.73,20.293
21.51,120.74,20.329
21.51,120.75,20.365
21.51,120.76,20.401
21.51,120.77,20.438
21.51,120.78,20.477
21.51,120.79,20.516
21.51,120.8,20.556
21.51,120.81,20.598
21.51,120.82,20.639
21.51,120.83,20.681
21.51,120.84,20.722
21.51,120.85,20.762
21.51,120.86,20.8
21.51,120.87,20.836
21.51,120.88,20.869
21.51,120.89,20.9
21.51,120.9,20.928
21.51,120.91,20.954
21.51,120.92,20.978
21.51,120.93,21
21.51,120.94,21.021
21.51,120.95,21.042
21.51,120.96,21.063
21.51,120.97,21.085
21.51,120.98,21.11
21.51,120.99,21.136
21.51,121,21.165
21.51,121.01,21.197
21.51,121.02,21.232
21.51,121.03,21.27
21.51,121.04,21.31
21.51,121.05,21.351
21.51,121.06,21.394
21.51,121.07,21.437
21.51,121.08,21.48
21.51,121.09,21.522
21.51,121.1,21.562
21.51,121.11,21.601
21.51,121.12,21.636
21.51,121.13,21.668
21.51,121.14,21.697
21.51,121.15,21.723
21.51,121.16,21.747
21.51,121.17,21.767
21.51,121.18,21.785
21.51,121.19,21.802
21.51,121.2,21.818
21.51,121.21,21.834
21.51,121.22,21.851
21.51,121.23,21.87
21.51,121.24,21.891
21.51,121.25,21.915
21.51,121.26,21.942
21.51,121.27,21.975
21.51,121.28,22.012
21.51,121.29,22.054
21.51,121.3,22.102
21.51,121.31,22.155
21.51,121.32,22.213
21.51,121.33,22.276
21.51,121.34,22.345
21.51,121.35,22.418
21.51,121.36,22.496
21.51,121.37,22.578
21.51,121.38,22.664
21.51,121.39,22.754
21.51,121.4,22.848
21.51,121.41,22.946
21.51,121.42,23.047
21.51,121.43,23.153
21.51,121.44,23.263
21.51,121.45,23.377
21.51,121.46,23.495
21.51,121.47,23.617
21.51,121.48,23.743
21.51,121.49,23.872
21.51,121.5,24.003
21.51,121.51,24.136
21.51,121.52,24.269
21.51,121.53,24.4
21.51,121.54,24.528
21.51,121.55,24.651
21.51,121.56,24.767
21.51,121.57,24.875
21.51,121.58,24.973
21.51,121.59,25.06
21.51,121.6,25.134
21.51,121.61,25.194
21.51,121.62,25.241
21.51,121.63,25.273
21.51,121.64,25.293
21.51,121.65,25.299
21.51,121.66,25.294
21.51,121.67,25.278
21.51,121.68,25.254
21.51,121.69,25.222
21.51,121.7,25.184
21.51,121.71,25.142
21.51,121.72,25.097
21.51,121.73,25.051
21.51,121.74,25.003
21.51,121.75,24.956
21.51,121.76,24.909
21.51,121.77,24.862
21.51,121.78,24.816
21.51,121.79,24.771
21.51,121.8,24.727
21.51,121.81,24.683
21.51,121.82,24.639
21.51,121.83,24.596
21.51,121.84,24.553
21.51,121.85,24.511
21.51,121.86,24.47
21.51,121.87,24.431
21.51,121.88,24.392
21.51,121.89,24.356
21.51,121.9,24.323
21.51,121.91,24.292
21.51,121.92,24.263
21.51,121.93,24.238
21.51,121.94,24.215
21.51,121.95,24.195
21.51,121.96,24.178
21.51,121.97,24.162
21.51,121.98,24.147
21.51,121.99,24.134
21.51,122,24.12
21.51,122.01,24.107
21.51,122.02,24.093
21.51,122.03,24.078
21.51,122.04,24.062
21.51,122.05,24.044
21.51,122.06,24.026
21.51,122.07,24.007
21.51,122.08,23.987
21.51,122.09,23.967
21.51,122.1,23.946
21.51,122.11,23.927
21.51,122.12,23.908
21.51,122.13,23.89
21.51,122.14,23.874
21.51,122.15,23.86
21.51,122.16,23.848
21.51,122.17,23.838
21.51,122.18,23.831
21.51,122.19,23.827
21.51,122.2,23.825
21.51,122.21,23.826
21.51,122.22,23.83
21.51,122.23,23.837
21.51,122.24,23.846
21.51,122.25,23.859
21.51,122.26,23.875
21.51,122.27,23.893
21.51,122.28,23.914
21.51,122.29,23.938
21.51,122.3,23.965
21.51,122.31,23.993
21.51,122.32,24.024
21.51,122.33,24.056
21.51,122.34,24.09
21.51,122.35,24.125
21.51,122.36,24.161
21.51,122.37,24.198
21.51,122.38,24.235
21.51,122.39,24.272
21.51,122.4,24.31
21.51,122.41,24.347
21.51,122.42,24.384
21.51,122.43,24.421
21.51,122.44,24.458
21.51,122.45,24.495
21.51,122.46,24.532
21.51,122.47,24.568
21.51,122.48,24.605
21.51,122.49,24.641
21.51,122.5,24.678
21.52,119.5,17.624
21.52,119.51,17.623
21.52,119.52,17.622
21.52,119.53,17.621
21.52,119.54,17.621
21.52,119.55,17.621
21.52,119.56,17.621
21.52,119.57,17.622
21.52,119.58,17.624
21.52,119.59,17.627
21.52,119.6,17.63
21.52,119.61,17.634
21.52,119.62,17.638
21.52,119.63,17.642
21.52,119.64,17.647
21.52,119.65,17.653
21.52,119.66,17.658
21.52,119.67,17.664
21.52,119.68,17.67
21.52,119.69,17.677
21.52,119.7,17.685
21.52,119.71,17.693
21.52,119.72,17.701
21.52,119.73,17.711
21.52,119.74,17.721
21.52,119.75,17.732
21.52,119.76,17.743
21.52,119.77,17.755
21.52,119.78,17.767
21.52,119.79,17.78
21.52,119.8,17.792
21.52,119.81,17.804
21.52,119.82,17.815
21.52,119.83,17.827
21.52,119.84,17.838
21.52,119.85,17.848
21.52,119.86,17.858
21.52,119.87,17.869
21.52,119.88,17.879
21.52,119.89,17.89
21.52,119.9,17.902
21.52,119.91,17.915
21.52,119.92,17.929
21.52,119.93,17.944
21.52,119.94,17.961
21.52,119.95,17.979
21.52,119.96,17.999
21.52,119.97,18.02
21.52,119.98,18.042
21.52,119.99,18.064
21.52,120,18.087
21.52,120.01,18.11
21.52,120.02,18.133
21.52,120.03,18.155
21.52,120.04,18.176
21.52,120.05,18.196
21.52,120.06,18.216
21.52,120.07,18.235
21.52,120.08,18.253
21.52,120.09,18.271
21.52,120.1,18.289
21.52,120.11,18.308
21.52,120.12,18.327
21.52,120.13,18.347
21.52,120.14,18.368
21.52,120.15,18.39
21.52,120.16,18.414
21.52,120.17,18.439
21.52,120.18,18.466
21.52,120.19,18.493
21.52,120.2,18.522
21.52,120.21,18.552
21.52,120.22,18.583
21.52,120.23,18.614
21.52,120.24,18.646
21.52,120.25,18.678
21.52,120.26,18.71
21.52,120.27,18.742
21.52,120.28,18.775
21.52,120.29,18.809
21.52,120.3,18.843
21.52,120.31,18.878
21.52,120.32,18.913
21.52,120.33,18.95
21.52,120.34,18.988
21.52,120.35,19.026
21.52,120.36,19.065
21.52,120.37,19.104
21.52,120.38,19.143
21.52,120.39,19.181
21.52,120.4,19.218
21.52,120.41,19.254
21.52,120.42,19.287
21.52,120.43,19.318
21.52,120.44,19.346
21.52,120.45,19.371
21.52,120.46,19.394
21.52,120.47,19.414
21.52,120.48,19.432
21.52,120.49,19.448
21.52,120.5,19.464
21.52,120.51,19.479
21.52,120.52,19.495
21.52,120.53,19.513
21.52,120.54,19.533
21.52,120.55,19.555
21.52,120.56,19.581
21.52,120.57,19.611
21.52,120.58,19.645
21.52,120.59,19.682
21.52,120.6,19.722
21.52,120.61,19.765
21.52,120.62,19.81
21.52,120.63,19.857
21.52,120.64,19.905
21.52,120.65,19.952
21.52,120.66,19.999
21.52,120.67,20.044
21.52,120.68,20.088
21.52,120.69,20.131
21.52,120.7,20.172
21.52,120.71,20.211
21.52,120.72,20.249
21.52,120.73,20.286
21.52,120.74,20.322
21.52,120.75,20.359
21.52,120.76,20.396
21.52,120.77,20.434
21.52,120.78,20.472
21.52,120.79,20.512
21.52,120.8,20.553
21.52,120.81,20.594
21.52,120.82,20.636
21.52,120.83,20.678
21.52,120.84,20.719
21.52,120.85,20.759
21.52,120.86,20.798
21.52,120.87,20.834
21.52,120.88,20.869
21.52,120.89,20.9
21.52,120.9,20.929
21.52,120.91,20.956
21.52,120.92,20.98
21.52,120.93,21.003
21.52,120.94,21.026
21.52,120.95,21.047
21.52,120.96,21.069
21.52,120.97,21.093
21.52,120.98,21.118
21.52,120.99,21.145
21.52,121,21.174
21.52,121.01,21.207
21.52,121.02,21.242
21.52,121.03,21.28
21.52,121.04,21.32
21.52,121.05,21.361
21.52,121.06,21.404
21.52,121.07,21.447
21.52,121.08,21.49
21.52,121.09,21.532
21.52,121.1,21.572
21.52,121.11,21.61
21.52,121.12,21.645
21.52,121.13,21.676
21.52,121.14,21.705
21.52,121.15,21.73
21.52,121.16,21.752
21.52,121.17,21.77
21.52,121.18,21.787
21.52,121.19,21.801
21.52,121.2,21.815
21.52,121.21,21.829
21.52,121.22,21.843
21.52,121.23,21.859
21.52,121.24,21.877
21.52,121.25,21.898
21.52,121.26,21.924
21.52,121.27,21.954
21.52,121.28,21.989
21.52,121.29,22.029
21.52,121.3,22.075
21.52,121.31,22.127
21.52,121.32,22.185
21.52,121.33,22.248
21.52,121.34,22.316
21.52,121.35,22.389
21.52,121.36,22.467
21.52,121.37,22.55
21.52,121.38,22.637
21.52,121.39,22.727
21.52,121.4,22.822
21.52,121.41,22.921
21.52,121.42,23.024
21.52,121.43,23.131
21.52,121.44,23.243
21.52,121.45,23.358
21.52,121.46,23.478
21.52,121.47,23.603
21.52,121.48,23.731
21.52,121.49,23.862
21.52,121.5,23.996
21.52,121.51,24.131
21.52,121.52,24.266
21.52,121.53,24.4
21.52,121.54,24.53
21.52,121.55,24.655
21.52,121.56,24.773
21.52,121.57,24.882
21.52,121.58,24.981
21.52,121.59,25.068
21.52,121.6,25.142
21.52,121.61,25.202
21.52,121.62,25.247
21.52,121.63,25.279
21.52,121.64,25.296
21.52,121.65,25.301
21.52,121.66,25.294
21.52,121.67,25.276
21.52,121.68,25.249
21.52,121.69,25.214
21.52,121.7,25.174
21.52,121.71,25.13
21.52,121.72,25.083
21.52,121.73,25.034
21.52,121.74,24.984
21.52,121.75,24.934
21.52,121.76,24.885
21.52,121.77,24.836
21.52,121.78,24.788
21.52,121.79,24.741
21.52,121.8,24.695
21.52,121.81,24.649
21.52,121.82,24.604
21.52,121.83,24.559
21.52,121.84,24.516
21.52,121.85,24.473
21.52,121.86,24.431
21.52,121.87,24.39
21.52,121.88,24.352
21.52,121.89,24.316
21.52,121.9,24.282
21.52,121.91,24.251
21.52,121.92,24.223
21.52,121.93,24.198
21.52,121.94,24.176
21.52,121.95,24.156
21.52,121.96,24.138
21.52,121.97,24.122
21.52,121.98,24.107
21.52,121.99,24.093
21.52,122,24.079
21.52,122.01,24.064
21.52,122.02,24.049
21.52,122.03,24.033
21.52,122.04,24.015
21.52,122.05,23.997
21.52,122.06,23.977
21.52,122.07,23.957
21.52,122.08,23.936
21.52,122.09,23.915
21.52,122.1,23.894
21.52,122.11,23.875
21.52,122.12,23.856
21.52,122.13,23.839
21.52,122.14,23.825
21.52,122.15,23.812
21.52,122.16,23.802
21.52,122.17,23.794
21.52,122.18,23.789
21.52,122.19,23.787
21.52,122.2,23.787
21.52,122.21,23.791
21.52,122.22,23.797
21.52,122.23,23.806
21.52,122.24,23.818
21.52,122.25,23.833
21.52,122.26,23.851
21.52,122.27,23.871
21.52,122.28,23.894
21.52,122.29,23.919
21.52,122.3,23.947
21.52,122.31,23.977
21.52,122.32,24.009
21.52,122.33,24.042
21.52,122.34,24.077
21.52,122.35,24.113
21.52,122.36,24.15
21.52,122.37,24.187
21.52,122.38,24.224
21.52,122.39,24.262
21.52,122.4,24.3
21.52,122.41,24.337
21.52,122.42,24.375
21.52,122.43,24.412
21.52,122.44,24.448
21.52,122.45,24.485
21.52,122.46,24.522
21.52,122.47,24.558
21.52,122.48,24.595
21.52,122.49,24.631
21.52,122.5,24.667
21.53,119.5,17.634
21.53,119.51,17.634
21.53,119.52,17.633
21.53,119.53,17.632
21.53,119.54,17.632
21.53,119.55,17.632
21.53,119.56,17.632
21.53,119.57,17.633
21.53,119.58,17.635
21.53,119.59,17.637
21.53,119.6,17.64
21.53,119.61,17.644
21.53,119.62,17.648
21.53,119.63,17.653
21.53,119.64,17.658
21.53,119.65,17.663
21.53,119.66,17.669
21.53,119.67,17.676
21.53,119.68,17.683
21.53,119.69,17.69
21.53,119.7,17.699
21.53,119.71,17.707
21.53,119.72,17.717
21.53,119.73,17.727
21.53,119.74,17.737
21.53,119.75,17.749
21.53,119.76,17.76
21.53,119.77,17.772
21.53,119.78,17.784
21.53,119.79,17.797
21.53,119.8,17.808
21.53,119.81,17.82
21.53,119.82,17.831
21.53,119.83,17.842
21.53,119.84,17.852
21.53,119.85,17.862
21.53,119.86,17.872
21.53,119.87,17.882
21.53,119.88,17.892
21.53,119.89,17.903
21.53,119.9,17.915
21.53,119.91,17.927
21.53,119.92,17.941
21.53,119.93,17.956
21.53,119.94,17.973
21.53,119.95,17.991
21.53,119.96,18.011
21.53,119.97,18.031
21.53,119.98,18.053
21.53,119.99,18.075
21.53,120,18.098
21.53,120.01,18.12
21.53,120.02,18.143
21.53,120.03,18.164
21.53,120.04,18.186
21.53,120.05,18.206
21.53,120.06,18.225
21.53,120.07,18.244
21.53,120.08,18.263
21.53,120.09,18.281
21.53,120.1,18.299
21.53,120.11,18.317
21.53,120.12,18.336
21.53,120.13,18.356
21.53,120.14,18.378
21.53,120.15,18.4
21.53,120.16,18.424
21.53,120.17,18.45
21.53,120.18,18.476
21.53,120.19,18.504
21.53,120.2,18.534
21.53,120.21,18.564
21.53,120.22,18.595
21.53,120.23,18.626
21.53,120.24,18.658
21.53,120.25,18.691
21.53,120.26,18.723
21.53,120.27,18.756
21.53,120.28,18.79
21.53,120.29,18.824
21.53,120.3,18.859
21.53,120.31,18.894
21.53,120.32,18.931
21.53,120.33,18.968
21.53,120.34,19.006
21.53,120.35,19.044
21.53,120.36,19.083
21.53,120.37,19.122
21.53,120.38,19.161
21.53,120.39,19.199
21.53,120.4,19.236
21.53,120.41,19.27
21.53,120.42,19.303
21.53,120.43,19.333
21.53,120.44,19.36
21.53,120.45,19.384
21.53,120.46,19.406
21.53,120.47,19.425
21.53,120.48,19.442
21.53,120.49,19.457
21.53,120.5,19.471
21.53,120.51,19.486
21.53,120.52,19.501
21.53,120.53,19.518
21.53,120.54,19.537
21.53,120.55,19.558
21.53,120.56,19.583
21.53,120.57,19.612
21.53,120.58,19.644
21.53,120.59,19.68
21.53,120.6,19.719
21.53,120.61,19.761
21.53,120.62,19.806
21.53,120.63,19.851
21.53,120.64,19.898
21.53,120.65,19.944
21.53,120.66,19.991
21.53,120.67,20.036
21.53,120.68,20.08
21.53,120.69,20.122
21.53,120.7,20.163
21.53,120.71,20.203
21.53,120.72,20.241
21.53,120.73,20.278
21.53,120.74,20.315
21.53,120.75,20.353
21.53,120.76,20.39
21.53,120.77,20.428
21.53,120.78,20.467
21.53,120.79,20.508
21.53,120.8,20.549
21.53,120.81,20.59
21.53,120.82,20.632
21.53,120.83,20.675
21.53,120.84,20.716
21.53,120.85,20.757
21.53,120.86,20.795
21.53,120.87,20.832
21.53,120.88,20.867
21.53,120.89,20.9
21.53,120.9,20.929
21.53,120.91,20.957
21.53,120.92,20.983
21.53,120.93,21.007
21.53,120.94,21.03
21.53,120.95,21.053
21.53,120.96,21.076
21.53,120.97,21.1
21.53,120.98,21.126
21.53,120.99,21.153
21.53,121,21.183
21.53,121.01,21.216
21.53,121.02,21.251
21.53,121.03,21.289
21.53,121.04,21.329
21.53,121.05,21.371
21.53,121.06,21.414
21.53,121.07,21.457
21.53,121.08,21.499
21.53,121.09,21.541
21.53,121.1,21.581
21.53,121.11,21.618
21.53,121.12,21.652
21.53,121.13,21.683
21.53,121.14,21.711
21.53,121.15,21.735
21.53,121.16,21.755
21.53,121.17,21.772
21.53,121.18,21.787
21.53,121.19,21.8
21.53,121.2,21.811
21.53,121.21,21.823
21.53,121.22,21.834
21.53,121.23,21.848
21.53,121.24,21.863
21.53,121.25,21.883
21.53,121.26,21.906
21.53,121.27,21.934
21.53,121.28,21.968
21.53,121.29,22.007
21.53,121.3,22.052
21.53,121.31,22.103
21.53,121.32,22.16
21.53,121.33,22.223
21.53,121.34,22.291
21.53,121.35,22.365
21.53,121.36,22.443
21.53,121.37,22.526
21.53,121.38,22.613
21.53,121.39,22.705
21.53,121.4,22.8
21.53,121.41,22.9
21.53,121.42,23.004
21.53,121.43,23.113
21.53,121.44,23.225
21.53,121.45,23.343
21.53,121.46,23.465
21.53,121.47,23.591
21.53,121.48,23.721
21.53,121.49,23.854
21.53,121.5,23.99
21.53,121.51,24.127
21.53,121.52,24.264
21.53,121.53,24.4
21.53,121.54,24.532
21.53,121.55,24.658
21.53,121.56,24.778
